Emotion	Erklärung	emotion	explanation	target_group	event	German	AffectCategory
Verärgert	Ich fühlte mich verärgert, weil jemand sein verschmutztes Taschentuch auf meinem Arbeitstisch liegen ließ. Ich fühlte mich verärgert, weil ich dachte, dass es unhöflich ist, dass jemand sein Taschentuch auf meinem Arbeitstisch liegen ließ. Ich fühlte mich verärgert, weil ich dachte, dass es unhöflich ist, dass jemand sein Taschentuch auf meinem Arbeitstisch liegen ließ. Ich fühlte mich verärgert, weil ich dachte, dass es unhöflich ist, dass jemand sein Taschentuch auf meinem Arbeitstisch liegen ließ. Ich fühlte mich verärgert, weil ich dachte, dass es unhöflich ist, dass jemand sein Taschentuch auf meinem Arbeitstisch liegen ließ. Ich fühlte mich verärgert, weil ich dachte, dass es unhöflich ist, dass jemand sein Taschentuch auf meinem Arbeitstisch liegen ließ. Ich fühlte mich verärgert, weil ich dachte	verärgert		asiatische person		verärgert	sadness
Enttäuschung	Ich fühlte mich enttäuscht, weil mein Arbeitskollege mich nicht abgeholt hat und ich zu spät zur Arbeit kam. Ich war sehr enttäuscht und frustriert, dass ich nicht abgeholt wurde. Ich hatte erwartet, dass mein Arbeitskollege mich abholt, aber er hat es nicht getan. Ich war sehr enttäuscht und frustriert, dass ich nicht abgeholt wurde. Ich hatte erwartet, dass mein Arbeitskollege mich abholt, aber er hat es nicht getan. Ich war sehr enttäuscht und frustriert, dass ich nicht abgeholt wurde. Ich hatte erwartet, dass mein Arbeitskollege mich abholt, aber er hat es nicht getan. Ich war sehr enttäuscht und frustriert, dass ich nicht abgeholt wurde. Ich hatte erwartet, dass mein Arbeitskollege mich abholt, aber er hat es nicht getan. Ich war sehr enttäuscht und frustriert, dass ich nicht abgeholt wurde. Ich hatte erwartet, dass mein Arbeitskollege mich abholt, aber er hat es nicht getan	enttäuschung		asiatische person		enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, weil mein Arbeitskollege mich nicht abgeholt hat und ich zu spät zur Arbeit kam. Ich war sehr enttäuscht und frustriert, dass ich nicht abgeholt wurde. Ich hatte erwartet, dass mein Arbeitskollege mich abholt, aber er hat es nicht getan. Ich war sehr enttäuscht und frustriert, dass ich nicht abgeholt wurde. Ich hatte erwartet, dass mein Arbeitskollege mich abholt, aber er hat es nicht getan. Ich war sehr enttäuscht und frustriert, dass ich nicht abgeholt wurde. Ich hatte erwartet, dass mein Arbeitskollege mich abholt, aber er hat es nicht getan. Ich war sehr enttäuscht und frustriert, dass ich nicht abgeholt wurde. Ich hatte erwartet, dass mein Arbeitskollege mich abholt, aber er hat es nicht getan. Ich war sehr enttäuscht und frustriert, dass ich nicht abgeholt wurde. Ich hatte erwartet, dass mein Arbeitskollege mich abholt, aber er hat es nicht getan	enttäuschung		asiatische person		enttäuschung	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Traurigkeit	Ich würde Trauer empfinden, wenn ich von dem Tod von Stan Lee erfuhr. Er war ein großer Komiker und ein großer Freund, und er hat mir viele Erinnerungen an ihn hinterlassen. Ich würde auch traurig sein, wenn ich von seinem Tod erfuhr. Er war ein großer Künstler und ein großer Freund, und er hat mir viele Erinnerungen an ihn hinterlassen. Ich würde auch traurig sein, wenn ich von seinem Tod erfuhr. Er war ein großer Komiker und ein großer Freund, und er hat mir viele Erinnerungen an ihn hinterlassen. Ich würde auch traurig sein, wenn ich von seinem Tod erfuhr. Er war ein großer Künstler und ein großer Freund, und er hat mir viele Erinnerungen an ihn hinterlassen. Ich würde auch traurig sein, wenn ich von seinem Tod erfuhr. Er war ein großer Komiker und ein großer Freund, und er hat mir viele Erinnerungen an	traurigkeit		asiatische person		traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn ich von dem Tod von Stan Lee erfuhr. Er war ein großer Komiker und ein großer Freund, und er hat mir viele Erinnerungen an ihn hinterlassen. Ich würde auch traurig sein, wenn ich von seinem Tod erfuhr. Er war ein großer Künstler und ein großer Freund, und er hat mir viele Erinnerungen an ihn hinterlassen. Ich würde auch traurig sein, wenn ich von seinem Tod erfuhr. Er war ein großer Komiker und ein großer Freund, und er hat mir viele Erinnerungen an ihn hinterlassen. Ich würde auch traurig sein, wenn ich von seinem Tod erfuhr. Er war ein großer Künstler und ein großer Freund, und er hat mir viele Erinnerungen an ihn hinterlassen. Ich würde auch traurig sein, wenn ich von seinem Tod erfuhr. Er war ein großer Komiker und ein großer Freund, und er hat mir viele Erinnerungen an	traurigkeit		asiatische person		traurigkeit	fear
Traurigkeit	Ich würde Trauer empfinden, wenn ich von dem Tod von Stan Lee erfuhr. Er war ein großer Komiker und ein großer Freund, und er hat mir viele Erinnerungen an ihn hinterlassen. Ich würde auch traurig sein, wenn ich von seinem Tod erfuhr. Er war ein großer Künstler und ein großer Freund, und er hat mir viele Erinnerungen an ihn hinterlassen. Ich würde auch traurig sein, wenn ich von seinem Tod erfuhr. Er war ein großer Komiker und ein großer Freund, und er hat mir viele Erinnerungen an ihn hinterlassen. Ich würde auch traurig sein, wenn ich von seinem Tod erfuhr. Er war ein großer Künstler und ein großer Freund, und er hat mir viele Erinnerungen an ihn hinterlassen. Ich würde auch traurig sein, wenn ich von seinem Tod erfuhr. Er war ein großer Komiker und ein großer Freund, und er hat mir viele Erinnerungen an	traurigkeit		asiatische person		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich von dem Tod von Stan Lee erfuhr. Er war ein großer Komiker und ein großer Freund, und er hat mir viele Erinnerungen an ihn hinterlassen. Ich würde auch traurig sein, wenn ich von seinem Tod erfuhr. Er war ein großer Künstler und ein großer Freund, und er hat mir viele Erinnerungen an ihn hinterlassen. Ich würde auch traurig sein, wenn ich von seinem Tod erfuhr. Er war ein großer Komiker und ein großer Freund, und er hat mir viele Erinnerungen an ihn hinterlassen. Ich würde auch traurig sein, wenn ich von seinem Tod erfuhr. Er war ein großer Künstler und ein großer Freund, und er hat mir viele Erinnerungen an ihn hinterlassen. Ich würde auch traurig sein, wenn ich von seinem Tod erfuhr. Er war ein großer Komiker und ein großer Freund, und er hat mir viele Erinnerungen an	traurigkeit		asiatische person		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich von dem Tod von Stan Lee erfuhr. Er war ein großer Komiker und ein großer Freund, und er hat mir viele Erinnerungen an ihn hinterlassen. Ich würde auch traurig sein, wenn ich von seinem Tod erfuhr. Er war ein großer Künstler und ein großer Freund, und er hat mir viele Erinnerungen an ihn hinterlassen. Ich würde auch traurig sein, wenn ich von seinem Tod erfuhr. Er war ein großer Komiker und ein großer Freund, und er hat mir viele Erinnerungen an ihn hinterlassen. Ich würde auch traurig sein, wenn ich von seinem Tod erfuhr. Er war ein großer Künstler und ein großer Freund, und er hat mir viele Erinnerungen an ihn hinterlassen. Ich würde auch traurig sein, wenn ich von seinem Tod erfuhr. Er war ein großer Komiker und ein großer Freund, und er hat mir viele Erinnerungen an	traurigkeit		asiatische person		traurigkeit	trust
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden,	angst		asiatische person		angst	anger
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden,	angst		asiatische person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden,	angst		asiatische person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden,	angst		asiatische person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden,	angst		asiatische person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden,	angst		asiatische person		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden,	angst		asiatische person		angst	surprise
Liebe	Ich würde Liebe empfinden, wenn ich meine Frau geheiratet habe.	liebe		asiatische person		liebe	anticipation
Liebe	Ich würde Liebe empfinden, wenn ich meine Frau geheiratet habe.	liebe		asiatische person		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich meine Frau geheiratet habe.	liebe		asiatische person		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich meine Frau geheiratet habe.	liebe		asiatische person		liebe	trust
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Freude	Ich fühle mich glücklich, dass ich mein neues Auto abholen konnte. Es ist ein großartiges Gefühl, das ich nie vergessen werde. Ich bin sehr dankbar für diese Chance und freue mich darauf, es zu benutzen. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinem Vater bekommen habe. Ich bin sehr dankbar für die Unterstützung und die Anleitung, die ich von meinem Vater bekommen habe. Ich bin sehr dankbar für die Unterstützung und die Anleitung, die ich von meinem Vater bekommen habe. Ich bin sehr dankbar für die Unterstützung und die Anleitung, die ich von meinem Vater bekommen habe. Ich bin sehr dankbar für die Unterstützung und die Anleitung, die ich von meinem Vater bekommen habe. Ich bin sehr dankbar für die Unterstützung und die Anleitung, die ich von meinem Vater bekommen habe. Ich bin sehr dankbar für die Unterstützung und die Anleitung, die ich von meinem Vater bekommen habe. Ich	freude		asiatische person		freude	anticipation
