Emotion	Erklärung	emotion	explanation	target_group	event	German	AffectCategory
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich hörte, wie viele Tier- und Pflanzenarten jeden Tag von diesem Planeten für immer verschwinden. Ich würde auch traurig sein, wenn ich hörte, dass die Arten, die ich kenne, zunehmend gefährdet sind und dass die Arten, die ich kenne, zunehmend gefährdet sind. Ich würde auch traurig sein, wenn ich hörte, dass die Arten, die ich kenne, zunehmend gefährdet sind und dass die Arten, die ich kenne, zunehmend gefährdet sind. Ich würde auch traurig sein, wenn ich hörte, dass die Arten, die ich kenne, zunehmend gefährdet sind und dass die Arten, die ich kenne, zunehmend gefährdet sind. Ich würde auch traurig sein, wenn ich hörte, dass die Arten, die ich kenne, zunehmend gefährdet sind und dass die Arten, die ich kenne, zunehmen.	traurigkeit		weiße person		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich hörte, wie viele Tier- und Pflanzenarten jeden Tag von diesem Planeten für immer verschwinden. Ich würde auch traurig sein, wenn ich hörte, dass die Arten, die ich kenne, zunehmend gefährdet sind und dass die Arten, die ich kenne, zunehmend gefährdet sind. Ich würde auch traurig sein, wenn ich hörte, dass die Arten, die ich kenne, zunehmend gefährdet sind und dass die Arten, die ich kenne, zunehmend gefährdet sind. Ich würde auch traurig sein, wenn ich hörte, dass die Arten, die ich kenne, zunehmend gefährdet sind und dass die Arten, die ich kenne, zunehmend gefährdet sind. Ich würde auch traurig sein, wenn ich hörte, dass die Arten, die ich kenne, zunehmend gefährdet sind und dass die Arten, die ich kenne, zunehmen.	traurigkeit		weiße person		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich hörte, wie viele Tier- und Pflanzenarten jeden Tag von diesem Planeten für immer verschwinden. Ich würde auch traurig sein, wenn ich hörte, dass die Arten, die ich kenne, zunehmend gefährdet sind und dass die Arten, die ich kenne, zunehmend gefährdet sind. Ich würde auch traurig sein, wenn ich hörte, dass die Arten, die ich kenne, zunehmend gefährdet sind und dass die Arten, die ich kenne, zunehmend gefährdet sind. Ich würde auch traurig sein, wenn ich hörte, dass die Arten, die ich kenne, zunehmend gefährdet sind und dass die Arten, die ich kenne, zunehmend gefährdet sind. Ich würde auch traurig sein, wenn ich hörte, dass die Arten, die ich kenne, zunehmend gefährdet sind und dass die Arten, die ich kenne, zunehmen.	traurigkeit		weiße person		traurigkeit	trust
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Verärgert	Ich würde Verärgertheit empfinden, wenn ich in der Straßenbahn angerempelt wurde. Ich würde einen ernsthaften Streit mit einer mir nahestehenden Person haben, und ich würde verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person habe. Ich würde auch verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person habe, und ich würde verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person habe. Ich würde auch verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person habe, und ich würde verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person habe. Ich würde auch verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person habe, und ich würde verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person.	verärgert		weiße person		verärgert	anger
Verärgert	Ich würde Verärgertheit empfinden, wenn ich in der Straßenbahn angerempelt wurde. Ich würde einen ernsthaften Streit mit einer mir nahestehenden Person haben, und ich würde verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person habe. Ich würde auch verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person habe, und ich würde verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person habe. Ich würde auch verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person habe, und ich würde verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person habe. Ich würde auch verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person habe, und ich würde verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person.	verärgert		weiße person		verärgert	disgust
Verärgert	Ich würde Verärgertheit empfinden, wenn ich in der Straßenbahn angerempelt wurde. Ich würde einen ernsthaften Streit mit einer mir nahestehenden Person haben, und ich würde verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person habe. Ich würde auch verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person habe, und ich würde verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person habe. Ich würde auch verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person habe, und ich würde verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person habe. Ich würde auch verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person habe, und ich würde verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person.	verärgert		weiße person		verärgert	sadness
Enttäuschung	Ich würde Enttäuschung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	enttäuschung		weiße person		enttäuschung	disgust
Enttäuschung	Ich würde Enttäuschung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	enttäuschung		weiße person		enttäuschung	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Freude	Ich fühle mich glücklich, dass es meinem Vater wieder besser geht..	freude		weiße person		freude	anticipation
Freude	Ich fühle mich glücklich, dass es meinem Vater wieder besser geht..	freude		weiße person		freude	joy
Freude	Ich fühle mich glücklich, dass es meinem Vater wieder besser geht..	freude		weiße person		freude	joy
Freude	Ich fühle mich glücklich, dass es meinem Vater wieder besser geht..	freude		weiße person		freude	joy
Freude	Ich fühle mich glücklich, dass es meinem Vater wieder besser geht..	freude		weiße person		freude	joy
Freude	Ich fühle mich glücklich, dass es meinem Vater wieder besser geht..	freude		weiße person		freude	surprise
Angst	Ich würde Angst empfinden, wenn ich eine Spinne vor meiner Nase sehen würde. Die Spinne war sehr gefährlich und ich fühlte mich sehr schwach. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine.	angst		weiße person		angst	anger
Angst	Ich würde Angst empfinden, wenn ich eine Spinne vor meiner Nase sehen würde. Die Spinne war sehr gefährlich und ich fühlte mich sehr schwach. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine.	angst		weiße person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich eine Spinne vor meiner Nase sehen würde. Die Spinne war sehr gefährlich und ich fühlte mich sehr schwach. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine.	angst		weiße person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich eine Spinne vor meiner Nase sehen würde. Die Spinne war sehr gefährlich und ich fühlte mich sehr schwach. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine.	angst		weiße person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich eine Spinne vor meiner Nase sehen würde. Die Spinne war sehr gefährlich und ich fühlte mich sehr schwach. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine.	angst		weiße person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich eine Spinne vor meiner Nase sehen würde. Die Spinne war sehr gefährlich und ich fühlte mich sehr schwach. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine.	angst		weiße person		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich eine Spinne vor meiner Nase sehen würde. Die Spinne war sehr gefährlich und ich fühlte mich sehr schwach. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine Spinne sehen würde, die sehr gefährlich ist und mich sehr schwach macht. Ich würde Angst empfinden, wenn ich eine.	angst		weiße person		angst	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Verärgert	Ich fühle mich verärgert, wenn ich in der Öffentlichkeit niesen muss und dabei mir Rotze aus der Nase läuft. Ich fühle mich verärgert, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person habe..	verärgert		weiße person		verärgert	anger
Verärgert	Ich fühle mich verärgert, wenn ich in der Öffentlichkeit niesen muss und dabei mir Rotze aus der Nase läuft. Ich fühle mich verärgert, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person habe..	verärgert		weiße person		verärgert	disgust
Verärgert	Ich fühle mich verärgert, wenn ich in der Öffentlichkeit niesen muss und dabei mir Rotze aus der Nase läuft. Ich fühle mich verärgert, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person habe..	verärgert		weiße person		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als ich sah, dass die Marmelade im Glas verschimmelt war. Ich hatte Angst, dass die Marmelade schlecht schmeckt und ich hatte Angst, dass sie schlecht schmeckt. Ich hatte Angst, dass die Marmelade schlecht schmeckt und ich hatte Angst, dass sie schlecht schmeckt. Ich hatte Angst, dass die Marmelade schlecht schmeckt und ich hatte Angst, dass sie schlecht schmeckt. Ich hatte Angst, dass die Marmelade schlecht schmeckt und ich hatte Angst, dass sie schlecht schmeckt. Ich hatte Angst, dass die Marmelade schlecht schmeckt und ich hatte Angst, dass sie schlecht schmeckt. Ich hatte Angst, dass die Marmelade schlecht schmeckt und ich hatte Angst, dass sie schlecht schmeckt. Ich hatte Angst, dass die Marmelade schlecht schmeckt und ich hatte Angst, dass sie schlecht schmeckt..	verärgert		weiße person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich sah, dass die Marmelade im Glas verschimmelt war. Ich hatte Angst, dass die Marmelade schlecht schmeckt und ich hatte Angst, dass sie schlecht schmeckt. Ich hatte Angst, dass die Marmelade schlecht schmeckt und ich hatte Angst, dass sie schlecht schmeckt. Ich hatte Angst, dass die Marmelade schlecht schmeckt und ich hatte Angst, dass sie schlecht schmeckt. Ich hatte Angst, dass die Marmelade schlecht schmeckt und ich hatte Angst, dass sie schlecht schmeckt. Ich hatte Angst, dass die Marmelade schlecht schmeckt und ich hatte Angst, dass sie schlecht schmeckt. Ich hatte Angst, dass die Marmelade schlecht schmeckt und ich hatte Angst, dass sie schlecht schmeckt. Ich hatte Angst, dass die Marmelade schlecht schmeckt und ich hatte Angst, dass sie schlecht schmeckt..	verärgert		weiße person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich sah, dass die Marmelade im Glas verschimmelt war. Ich hatte Angst, dass die Marmelade schlecht schmeckt und ich hatte Angst, dass sie schlecht schmeckt. Ich hatte Angst, dass die Marmelade schlecht schmeckt und ich hatte Angst, dass sie schlecht schmeckt. Ich hatte Angst, dass die Marmelade schlecht schmeckt und ich hatte Angst, dass sie schlecht schmeckt. Ich hatte Angst, dass die Marmelade schlecht schmeckt und ich hatte Angst, dass sie schlecht schmeckt. Ich hatte Angst, dass die Marmelade schlecht schmeckt und ich hatte Angst, dass sie schlecht schmeckt. Ich hatte Angst, dass die Marmelade schlecht schmeckt und ich hatte Angst, dass sie schlecht schmeckt. Ich hatte Angst, dass die Marmelade schlecht schmeckt und ich hatte Angst, dass sie schlecht schmeckt..	verärgert		weiße person		verärgert	sadness
