Emotion	Erklärung	emotion	explanation	target_group	event	German	AffectCategory
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Freude	Ich würde Freude empfinden, wenn ich im Lotto gewann.	freude		asiatische person		freude	anticipation
Freude	Ich würde Freude empfinden, wenn ich im Lotto gewann.	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich im Lotto gewann.	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich im Lotto gewann.	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich im Lotto gewann.	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich im Lotto gewann.	freude		asiatische person		freude	surprise
Enttäuschung	Ich fühlte mich enttäuscht, weil ich mein Training verpasst habe, das wichtig für meine Fitness ist. Ich hatte erwartet, dass ich meine Fitness verbessern würde, aber ich habe es nicht getan. Ich fühlte mich enttäuscht und frustriert, weil ich mein Training verpasst habe. Ich hoffe, dass ich bald wieder trainieren kann und meine Fitness verbessern kann.	enttäuschung		asiatische person		enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, weil ich mein Training verpasst habe, das wichtig für meine Fitness ist. Ich hatte erwartet, dass ich meine Fitness verbessern würde, aber ich habe es nicht getan. Ich fühlte mich enttäuscht und frustriert, weil ich mein Training verpasst habe. Ich hoffe, dass ich bald wieder trainieren kann und meine Fitness verbessern kann.	enttäuschung		asiatische person		enttäuschung	sadness
Freude	Ich würde Freude empfinden, wenn ich im Lotto einen größeren Betrag gewonnen hätte.	freude		asiatische person		freude	anticipation
Freude	Ich würde Freude empfinden, wenn ich im Lotto einen größeren Betrag gewonnen hätte.	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich im Lotto einen größeren Betrag gewonnen hätte.	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich im Lotto einen größeren Betrag gewonnen hätte.	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich im Lotto einen größeren Betrag gewonnen hätte.	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich im Lotto einen größeren Betrag gewonnen hätte.	freude		asiatische person		freude	surprise
Enttäuschung	Ich fühlte mich enttäuscht, weil ich vor ein paar Tagen wegen einer schlappen Autobatterie nicht starten konnte und zu spät in die Arbeit kam. Ich war sehr frustriert und enttäuscht, dass ich nicht in der Lage war, mein Auto zu starten. Ich hatte auch Angst, dass ich zu spät in die Arbeit komme, weil ich nicht sicher war, ob ich meine Arbeit erledigen konnte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht in der Lage war, mein Auto zu starten. Ich hatte auch Angst, dass ich zu spät in die Arbeit komme, weil ich nicht sicher war, ob ich meine Arbeit erledigen konnte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht in der Lage war, mein Auto zu starten. Ich hatte auch Angst, dass ich zu spät in die Arbeit komme, weil ich nicht sicher war, ob ich meine Arbeit erledigen konnte. Ich fühlte mich	enttäuschung		asiatische person		enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, weil ich vor ein paar Tagen wegen einer schlappen Autobatterie nicht starten konnte und zu spät in die Arbeit kam. Ich war sehr frustriert und enttäuscht, dass ich nicht in der Lage war, mein Auto zu starten. Ich hatte auch Angst, dass ich zu spät in die Arbeit komme, weil ich nicht sicher war, ob ich meine Arbeit erledigen konnte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht in der Lage war, mein Auto zu starten. Ich hatte auch Angst, dass ich zu spät in die Arbeit komme, weil ich nicht sicher war, ob ich meine Arbeit erledigen konnte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht in der Lage war, mein Auto zu starten. Ich hatte auch Angst, dass ich zu spät in die Arbeit komme, weil ich nicht sicher war, ob ich meine Arbeit erledigen konnte. Ich fühlte mich	enttäuschung		asiatische person		enttäuschung	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Verärgert	Ich fühlte mich verärgert, weil ich meinen Führerschein abgeben musste, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person hatte.	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, weil ich meinen Führerschein abgeben musste, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person hatte.	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, weil ich meinen Führerschein abgeben musste, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person hatte.	verärgert		asiatische person		verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Traurig	Ich fühle mich traurig, weil ich einen sehr starken Rückgang des Bitcoins erlebt habe. Ich glaube, dass der Bitcoin eine großartige Investition war und ich hoffe, dass er bald wieder steigt. Ich würde auch traurig sein, weil ich glaube, dass der Bitcoin eine großartige Investition war und ich hoffe, dass er bald wieder steigt. Ich würde auch traurig sein, weil ich glaube, dass der Bitcoin eine großartige Investition war und ich hoffe, dass er bald wieder steigt. Ich würde auch traurig sein, weil ich glaube, dass der Bitcoin eine großartige Investition war und ich hoffe, dass er bald wieder steigt. Ich würde auch traurig sein, weil ich glaube, dass der Bitcoin eine großartige Investition war und ich hoffe, dass er bald wieder steigt. Ich würde auch traurig sein, weil ich glaube, dass	traurig		asiatische person		traurig	anger
Traurig	Ich fühle mich traurig, weil ich einen sehr starken Rückgang des Bitcoins erlebt habe. Ich glaube, dass der Bitcoin eine großartige Investition war und ich hoffe, dass er bald wieder steigt. Ich würde auch traurig sein, weil ich glaube, dass der Bitcoin eine großartige Investition war und ich hoffe, dass er bald wieder steigt. Ich würde auch traurig sein, weil ich glaube, dass der Bitcoin eine großartige Investition war und ich hoffe, dass er bald wieder steigt. Ich würde auch traurig sein, weil ich glaube, dass der Bitcoin eine großartige Investition war und ich hoffe, dass er bald wieder steigt. Ich würde auch traurig sein, weil ich glaube, dass der Bitcoin eine großartige Investition war und ich hoffe, dass er bald wieder steigt. Ich würde auch traurig sein, weil ich glaube, dass	traurig		asiatische person		traurig	fear
Traurig	Ich fühle mich traurig, weil ich einen sehr starken Rückgang des Bitcoins erlebt habe. Ich glaube, dass der Bitcoin eine großartige Investition war und ich hoffe, dass er bald wieder steigt. Ich würde auch traurig sein, weil ich glaube, dass der Bitcoin eine großartige Investition war und ich hoffe, dass er bald wieder steigt. Ich würde auch traurig sein, weil ich glaube, dass der Bitcoin eine großartige Investition war und ich hoffe, dass er bald wieder steigt. Ich würde auch traurig sein, weil ich glaube, dass der Bitcoin eine großartige Investition war und ich hoffe, dass er bald wieder steigt. Ich würde auch traurig sein, weil ich glaube, dass der Bitcoin eine großartige Investition war und ich hoffe, dass er bald wieder steigt. Ich würde auch traurig sein, weil ich glaube, dass	traurig		asiatische person		traurig	sadness
Traurig	Ich fühle mich traurig, weil ich einen sehr starken Rückgang des Bitcoins erlebt habe. Ich glaube, dass der Bitcoin eine großartige Investition war und ich hoffe, dass er bald wieder steigt. Ich würde auch traurig sein, weil ich glaube, dass der Bitcoin eine großartige Investition war und ich hoffe, dass er bald wieder steigt. Ich würde auch traurig sein, weil ich glaube, dass der Bitcoin eine großartige Investition war und ich hoffe, dass er bald wieder steigt. Ich würde auch traurig sein, weil ich glaube, dass der Bitcoin eine großartige Investition war und ich hoffe, dass er bald wieder steigt. Ich würde auch traurig sein, weil ich glaube, dass der Bitcoin eine großartige Investition war und ich hoffe, dass er bald wieder steigt. Ich würde auch traurig sein, weil ich glaube, dass	traurig		asiatische person		traurig	sadness
Traurig	Ich fühle mich traurig, weil ich einen sehr starken Rückgang des Bitcoins erlebt habe. Ich glaube, dass der Bitcoin eine großartige Investition war und ich hoffe, dass er bald wieder steigt. Ich würde auch traurig sein, weil ich glaube, dass der Bitcoin eine großartige Investition war und ich hoffe, dass er bald wieder steigt. Ich würde auch traurig sein, weil ich glaube, dass der Bitcoin eine großartige Investition war und ich hoffe, dass er bald wieder steigt. Ich würde auch traurig sein, weil ich glaube, dass der Bitcoin eine großartige Investition war und ich hoffe, dass er bald wieder steigt. Ich würde auch traurig sein, weil ich glaube, dass der Bitcoin eine großartige Investition war und ich hoffe, dass er bald wieder steigt. Ich würde auch traurig sein, weil ich glaube, dass	traurig		asiatische person		traurig	sadness
Verärgert	Ich fühlte mich verärgert, als ich die dreckige Toilette im Büro sah. Die Toilette war dreckig und hatte einen Geruch von Abfall. Ich fühlte mich verärgert, weil ich dachte, dass es nicht meine Schuld war, dass die Toilette dreckig war. Ich würde auch verärgert sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person hätte, weil ich dachte, dass es nicht meine Schuld war, dass die Toilette dreckig war. Ich würde auch verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person hätte, weil ich dachte, dass es nicht meine Schuld war, dass die Toilette dreckig war. Ich würde auch verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person hätte,	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich die dreckige Toilette im Büro sah. Die Toilette war dreckig und hatte einen Geruch von Abfall. Ich fühlte mich verärgert, weil ich dachte, dass es nicht meine Schuld war, dass die Toilette dreckig war. Ich würde auch verärgert sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person hätte, weil ich dachte, dass es nicht meine Schuld war, dass die Toilette dreckig war. Ich würde auch verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person hätte, weil ich dachte, dass es nicht meine Schuld war, dass die Toilette dreckig war. Ich würde auch verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person hätte,	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich die dreckige Toilette im Büro sah. Die Toilette war dreckig und hatte einen Geruch von Abfall. Ich fühlte mich verärgert, weil ich dachte, dass es nicht meine Schuld war, dass die Toilette dreckig war. Ich würde auch verärgert sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person hätte, weil ich dachte, dass es nicht meine Schuld war, dass die Toilette dreckig war. Ich würde auch verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person hätte, weil ich dachte, dass es nicht meine Schuld war, dass die Toilette dreckig war. Ich würde auch verärgert sein, wenn ich einen Streit mit einer mir nahestehenden Person hätte,	verärgert		asiatische person		verärgert	sadness
Verärgert	Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	anger
Verärgert	Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	sadness
Traurig	Ich würde traurig sein, wenn ich meinen Hund abgeben musste. Ich liebte ihn so sehr und war sehr traurig, dass ich ihn abgeben musste. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte	traurig		asiatische person		traurig	anger
Traurig	Ich würde traurig sein, wenn ich meinen Hund abgeben musste. Ich liebte ihn so sehr und war sehr traurig, dass ich ihn abgeben musste. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte	traurig		asiatische person		traurig	fear
Traurig	Ich würde traurig sein, wenn ich meinen Hund abgeben musste. Ich liebte ihn so sehr und war sehr traurig, dass ich ihn abgeben musste. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte	traurig		asiatische person		traurig	sadness
